0,1,17,2010,36576
0,1,17,2011,36228
0,1,17,2012,37431
0,1,17,2013,37455
0,1,17,2014,36175
0,1,17,2015,36085
0,1,17,2016,35572
0,1,17,2017,35408
0,1,17,2018,35837
0,1,17,2019,34823
0,1,17,2020,34560
0,1,18,2008,33490
0,1,18,2009,34695
0,1,18,2010,34915
0,1,18,2011,36686
0,1,18,2012,36329
0,1,18,2013,37572
0,1,18,2014,37683
0,1,18,2015,36433
0,1,18,2016,36543
0,1,18,2017,35960
0,1,18,2018,35665
0,1,18,2019,36072
0,1,18,2020,35025
0,1,19,2008,32550
0,1,19,2009,33891
0,1,19,2010,35233
0,1,19,2011,35425
0,1,19,2012,37246
0,1,19,2013,36981
0,1,19,2014,38218
0,1,19,2015,38523
0,1,19,2016,37413
0,1,19,2017,37428
0,1,19,2018,36675
0,1,19,2019,36320
0,1,19,2020,36640
0,1,20,2008,31662
0,1,20,2009,33189
0,1,20,2010,34474
0,1,20,2011,35744
0,1,20,2012,36083
0,1,20,2013,37928
0,1,20,2014,37627
0,1,20,2015,38979
0,1,20,2016,39564
0,1,20,2017,38239
0,1,20,2018,38176
0,1,20,2019,37348
0,1,20,2020,36827
0,1,21,2008,31720
0,1,21,2009,32480
0,1,21,2010,33892
0,1,21,2011,35076
0,1,21,2012,36585
0,1,21,2013,36674
0,1,21,2014,38578
0,1,21,2015,38246
0,1,21,2016,40044
0,1,21,2017,40279
0,1,21,2018,38974
0,1,21,2019,38759
0,1,21,2020,37812
0,1,22,2008,31140
0,1,22,2009,32566
0,1,22,2010,32988
0,1,22,2011,34353
0,1,22,2012,35546
0,1,22,2013,36904
0,1,22,2014,37136
0,1,22,2015,39039
0,1,22,2016,39139
0,1,22,2017,40709
0,1,22,2018,40766
0,1,22,2019,39456
0,1,22,2020,39044
0,1,23,2008,30313
0,1,23,2009,31849
0,1,23,2010,33000
0,1,23,2011,33480
0,1,23,2012,34880
0,1,23,2013,36187
0,1,23,2014,37492
0,1,23,2015,37800
0,1,23,2016,40081
0,1,23,2017,40061
0,1,23,2018,41381
0,1,23,2019,41330
0,1,23,2020,39767
0,1,24,2008,29713
0,1,24,2009,30904
0,1,24,2010,32064
0,1,24,2011,33344
0,1,24,2012,33727
0,1,24,2013,35357
0,1,24,2014,36762
0,1,24,2015,38170
0,1,24,2016,38770
0,1,24,2017,40846
0,1,24,2018,40642
0,1,24,2019,41754
0,1,24,2020,41504
0,1,25,2008,30646
0,1,25,2009,30247
0,1,25,2010,30911
0,1,25,2011,32248
0,1,25,2012,33477
0,1,25,2013,34078
0,1,25,2014,35815
0,1,25,2015,37229
0,1,25,2016,39081
0,1,25,2017,39395
0,1,25,2018,41297
0,1,25,2019,40863
0,1,25,2020,41928
0,1,26,2008,30393
0,1,26,2009,31205
0,1,26,2010,30251
0,1,26,2011,31189
0,1,26,2012,32491
0,1,26,2013,33753
0,1,26,2014,34438
0,1,26,2015,36238
0,1,26,2016,37992
0,1,26,2017,39611
0,1,26,2018,39685
0,1,26,2019,41542
0,1,26,2020,40937
0,1,27,2008,32182
0,1,27,2009,30808
0,1,27,2010,31251
0,1,27,2011,30545
0,1,27,2012,31338
0,1,27,2013,32718
0,1,27,2014,34085
0,1,27,2015,34884
0,1,27,2016,37034
0,1,27,2017,38426
0,1,27,2018,39988
0,1,27,2019,39898
0,1,27,2020,41554
0,1,28,2008,32978
0,1,28,2009,32617
0,1,28,2010,30846
0,1,28,2011,31525
0,1,28,2012,30566
0,1,28,2013,31548
0,1,28,2014,33010
0,1,28,2015,34479
0,1,28,2016,35678
0,1,28,2017,37465
0,1,28,2018,38737
0,1,28,2019,40156
0,1,28,2020,39904
0,1,29,2008,34179
0,1,29,2009,33337
0,1,29,2010,32698
0,1,29,2011,31041
0,1,29,2012,31555
0,1,29,2013,30650
0,1,29,2014,31851
0,1,29,2015,33331
0,1,29,2016,35087
0,1,29,2017,36085
0,1,29,2018,37639
0,1,29,2019,38972
0,1,29,2020,40085
0,1,30,2008,34170
0,1,30,2009,34475
0,1,30,2010,33363
0,1,30,2011,32918
0,1,30,2012,31113
0,1,30,2013,31684
0,1,30,2014,30923
0,1,30,2015,32308
0,1,30,2016,33978
0,1,30,2017,35526
0,1,30,2018,36313
0,1,30,2019,37768
0,1,30,2020,38816
0,1,31,2008,35694
0,1,31,2009,34414
0,1,31,2010,34603
0,1,31,2011,33557
0,1,31,2012,33014
0,1,31,2013,31250
0,1,31,2014,31985
0,1,31,2015,31384
0,1,31,2016,32883
0,1,31,2017,34270
0,1,31,2018,35720
0,1,31,2019,36357
0,1,31,2020,37747
0,1,32,2008,38401
0,1,32,2009,35993
0,1,32,2010,34437
0,1,32,2011,34664
0,1,32,2012,33644
0,1,32,2013,33162
0,1,32,2014,31534
0,1,32,2015,32363
0,1,32,2016,31955
0,1,32,2017,33238
0,1,32,2018,34477
0,1,32,2019,35744
0,1,32,2020,36217
0,1,33,2008,38008
0,1,33,2009,38647
0,1,33,2010,36046
0,1,33,2011,34468
0,1,33,2012,34726
0,1,33,2013,33751
0,1,33,2014,33304
0,1,33,2015,31864
0,1,33,2016,32842
0,1,33,2017,32241
0,1,33,2018,33344
0,1,33,2019,34553
0,1,33,2020,35612
0,1,34,2008,38247
0,1,34,2009,38158
0,1,34,2010,38629
0,1,34,2011,36135
0,1,34,2012,34541
0,1,34,2013,34842
0,1,34,2014,34016
0,1,34,2015,33607
0,1,34,2016,32279
0,1,34,2017,33032
0,1,34,2018,32373
0,1,34,2019,33424
0,1,34,2020,34443
0,1,35,2008,39811
0,1,35,2009,38389
0,1,35,2010,38170
0,1,35,2011,38704
0,1,35,2012,36089
0,1,35,2013,34598
0,1,35,2014,35012
0,1,35,2015,34313
0,1,35,2016,34043
0,1,35,2017,32517
0,1,35,2018,33208
0,1,35,2019,32535
0,1,35,2020,33311
0,1,36,2008,39870
0,1,36,2009,39978
0,1,36,2010,38407
0,1,36,2011,38270
0,1,36,2012,38716
0,1,36,2013,36142
0,1,36,2014,34728
0,1,36,2015,35237
0,1,36,2016,34660
0,1,36,2017,34260
0,1,36,2018,32657
0,1,36,2019,33355
0,1,36,2020,32379
0,1,37,2008,38074
0,1,37,2009,40010
0,1,37,2010,39964
0,1,37,2011,38418
0,1,37,2012,38261
0,1,37,2013,38717
0,1,37,2014,36254
0,1,37,2015,34979
0,1,37,2016,35528
0,1,37,2017,34860
0,1,37,2018,34281
0,1,37,2019,32680
0,1,37,2020,33255
0,1,39,2008,39833
0,1,39,2009,38355
0,1,39,2010,38214
0,1,39,2011,40057
0,1,39,2012,39936
0,1,39,2013,38383
0,1,39,2014,38402
0,1,39,2015,39003
0,1,39,2016,36820
0,1,39,2017,35341
0,1,39,2018,35800
0,1,39,2019,35070
0,1,39,2020,34359
0,1,40,2008,42446
0,1,40,2009,39908
0,1,40,2010,38326
0,1,40,2011,38160
0,1,40,2012,39931
0,1,40,2013,39925
0,1,40,2014,38454
0,1,40,2015,38556
0,1,40,2016,39242
0,1,40,2017,36920
0,1,40,2018,35395
0,1,40,2019,35825
0,1,40,2020,34974
0,1,41,2008,45722
0,1,41,2009,42519
0,1,41,2010,39790
0,1,41,2011,38315
0,1,41,2012,38143
0,1,41,2013,39916
0,1,41,2014,39971
0,1,41,2015,38565
0,1,41,2016,38774
0,1,41,2017,39358
0,1,41,2018,36982
0,1,41,2019,35467
0,1,41,2020,35753
0,1,42,2008,44144
0,1,42,2009,45776
0,1,42,2010,42457
0,1,42,2011,39756
0,1,42,2012,38194
0,1,42,2013,38172
0,1,42,2014,39928
0,1,42,2015,40171
0,1,42,2016,38729
0,1,42,2017,38916
0,1,42,2018,39430
0,1,42,2019,36995
0,1,42,2020,35440
0,1,43,2008,43412
0,1,43,2009,44166
0,1,43,2010,45694
0,1,43,2011,42421
0,1,43,2012,39713
0,1,43,2013,38172
0,1,43,2014,38164
0,1,43,2015,40011
0,1,43,2016,40334
0,1,43,2017,38743
0,1,43,2018,38935
0,1,43,2019,39463
0,1,43,2020,36910
0,1,44,2008,42229
0,1,44,2009,43449
0,1,44,2010,44069
0,1,44,2011,45591
0,1,44,2012,42302
0,1,44,2013,39665
0,1,44,2014,38134
0,1,44,2015,38187
0,1,44,2016,40190
0,1,44,2017,40394
0,1,44,2018,38777
0,1,44,2019,38963
0,1,44,2020,39408
0,1,45,2008,39985
0,1,45,2009,42217
0,1,45,2010,43338
0,1,45,2011,43975
0,1,45,2012,45482
0,1,45,2013,42267
0,1,45,2014,39667
0,1,45,2015,38193
0,1,45,2016,38310
0,1,45,2017,40220
0,1,45,2018,40415
0,1,45,2019,38790
0,1,45,2020,38932
0,1,46,2008,38787
0,1,46,2009,39988
0,1,46,2010,42126
0,1,46,2011,43246
0,1,46,2012,43900
0,1,46,2013,45376
0,1,46,2014,42210
0,1,46,2015,39701
0,1,46,2016,38288
0,1,46,2017,38352
0,1,46,2018,40222
0,1,46,2019,40416
0,1,46,2020,38709
0,1,47,2008,38823
0,1,47,2009,38723
0,1,47,2010,39857
0,1,47,2011,42021
0,1,47,2012,43053
0,1,47,2013,43814
0,1,47,2014,45307
0,1,47,2015,42190
0,1,47,2016,39766
0,1,47,2017,38325
0,1,47,2018,38291
0,1,47,2019,40196
0,1,47,2020,40308
0,1,48,2008,37140
0,1,48,2009,38749
0,1,48,2010,38626
0,1,48,2011,39724
0,1,48,2012,41898
0,1,48,2013,42961
0,1,48,2014,43704
0,1,48,2015,45251
0,1,48,2016,42165
0,1,48,2017,39766
0,1,48,2018,38293
0,1,48,2019,38211
0,1,48,2020,40095
0,1,49,2008,37210
0,1,49,2009,37033
0,1,49,2010,38600
0,1,49,2011,38480
0,1,49,2012,39559
0,1,49,2013,41768
0,1,49,2014,42827
0,1,49,2015,43687
0,1,49,2016,45296
0,1,49,2017,42144
0,1,49,2018,39705
0,1,49,2019,38225
0,1,49,2020,38101
0,1,50,2008,36930
0,1,50,2009,37062
0,1,50,2010,36822
0,1,50,2011,38441
0,1,50,2012,38316
0,1,50,2013,39383
0,1,50,2014,41615
0,1,50,2015,42752
0,1,50,2016,43661
0,1,50,2017,45246
0,1,50,2018,42104
0,1,50,2019,39650
0,1,50,2020,38111
0,1,51,2008,37129
0,1,51,2009,36789
0,1,51,2010,36885
0,1,51,2011,36653
0,1,51,2012,38266
0,1,51,2013,38174
0,1,51,2014,39247
0,1,51,2015,41509
0,1,51,2016,42697
0,1,51,2017,43561
0,1,51,2018,45140
0,1,51,2019,42011
0,1,51,2020,39539
0,1,52,2008,36677
0,1,52,2009,36994
0,1,52,2010,36609
0,1,52,2011,36712
0,1,52,2012,36475
0,1,52,2013,38105
0,1,52,2014,38022
0,1,52,2015,39126
0,1,52,2016,41366
0,1,52,2017,42595
0,1,52,2018,43458
0,1,52,2019,45003
0,1,52,2020,41893
0,1,53,2008,35542
0,1,53,2009,36515
0,1,53,2010,36760
0,1,53,2011,36379
0,1,53,2012,36513
0,1,53,2013,36328
0,1,53,2014,37941
0,1,53,2015,37885
0,1,53,2016,38996
0,1,53,2017,41312
0,1,53,2018,42473
0,1,53,2019,43327
0,1,53,2020,44836
0,1,54,2008,36198
0,1,54,2009,35362
0,1,54,2010,36271
0,1,54,2011,36519
0,1,54,2012,36151
0,1,54,2013,36344
0,1,54,2014,36097
0,1,54,2015,37828
0,1,54,2016,37722
0,1,54,2017,38867
0,1,54,2018,41188
0,1,54,2019,42302
0,1,54,2020,43154
0,1,55,2008,35297
0,1,55,2009,35966
0,1,55,2010,35072
0,1,55,2011,36005
0,1,55,2012,36277
0,1,55,2013,35939
0,1,55,2014,36179
0,1,55,2015,35913
0,1,55,2016,37697
0,1,55,2017,37559
0,1,55,2018,38673
0,1,55,2019,41012
0,1,55,2020,42118
0,1,56,2008,34825
0,1,56,2009,35090
0,1,56,2010,35671
0,1,56,2011,34798
0,1,56,2012,35723
0,1,56,2013,36002
0,1,56,2014,35747
0,1,56,2015,35968
0,1,56,2016,35776
0,1,56,2017,37488
0,1,56,2018,37343
0,1,56,2019,38510
0,1,56,2020,40823
0,1,57,2008,35340
0,1,57,2009,34588
0,1,57,2010,34822
0,1,57,2011,35366
0,1,57,2012,34542
0,1,57,2013,35446
0,1,57,2014,35739
0,1,57,2015,35530
0,1,57,2016,35783
0,1,57,2017,35523
0,1,57,2018,37267
0,1,57,2019,37135
0,1,57,2020,38273
0,1,58,2008,35056
0,1,58,2009,35079
0,1,58,2010,34285
0,1,58,2011,34546
0,1,58,2012,35085
0,1,58,2013,34255
0,1,58,2014,35196
0,1,58,2015,35477
0,1,58,2016,35285
0,1,58,2017,35569
0,1,58,2018,35279
0,1,58,2019,36986
0,1,58,2020,36902
0,1,59,2008,36890
0,1,59,2009,34760
0,1,59,2010,34769
0,1,59,2011,33944
0,1,59,2012,34229
0,1,59,2013,34821
0,1,59,2014,33947
0,1,59,2015,34927
0,1,59,2016,35250
0,1,59,2017,35041
0,1,59,2018,35292
0,1,59,2019,35028
0,1,59,2020,36703
0,1,60,2008,38982
0,1,60,2009,36538
0,1,60,2010,34416
0,1,60,2011,34427
0,1,60,2012,33644
0,1,60,2013,33880
0,1,60,2014,34463
0,1,60,2015,33666
0,1,60,2016,34648
0,1,60,2017,34955
0,1,60,2018,34759
0,1,60,2019,35017
0,1,60,2020,34730
0,1,61,2008,40313
0,1,61,2009,38570
0,1,61,2010,36093
0,1,61,2011,34010
0,1,61,2012,34068
0,1,61,2013,33298
0,1,61,2014,33521
0,1,61,2015,34098
0,1,61,2016,33301
0,1,61,2017,34328
0,1,61,2018,34641
0,1,61,2019,34499
0,1,61,2020,34694
0,1,62,2008,38560
0,1,62,2009,39787
0,1,62,2010,38138
0,1,62,2011,35646
0,1,62,2012,33644
0,1,62,2013,33688
0,1,62,2014,32956
0,1,62,2015,33199
0,1,62,2016,33757
0,1,62,2017,32993
0,1,62,2018,33997
0,1,62,2019,34320
0,1,62,2020,34149
0,1,63,2008,36117
0,1,63,2009,38066
0,1,63,2010,39284
0,1,63,2011,37642
0,1,63,2012,35214
0,1,63,2013,33238
0,1,63,2014,33307
0,1,63,2015,32584
0,1,63,2016,32844
0,1,63,2017,33418
0,1,63,2018,32641
0,1,63,2019,33589
0,1,63,2020,33927
0,1,64,2008,32600
0,1,64,2009,35585
0,1,64,2010,37527
0,1,64,2011,38741
0,1,64,2012,37175
0,1,64,2013,34812
0,1,64,2014,32810
0,1,64,2015,32869
0,1,64,2016,32216
0,1,64,2017,32439
0,1,64,2018,33043
0,1,64,2019,32247
0,1,64,2020,33161
0,1,65,2008,30543
0,1,65,2009,32043
0,1,65,2010,35030
0,1,65,2011,37023
0,1,65,2012,38193
0,1,65,2013,36693
0,1,65,2014,34386
0,1,65,2015,32402
0,1,65,2016,32451
0,1,65,2017,31760
0,1,65,2018,32027
0,1,65,2019,32642
0,1,65,2020,31825
0,1,66,2008,26640
0,1,66,2009,30013
0,1,66,2010,31517
0,1,66,2011,34421
0,1,66,2012,36403
0,1,66,2013,37621
0,1,66,2014,36172
0,1,66,2015,33917
0,1,66,2016,31925
0,1,66,2017,31961
0,1,66,2018,31310
0,1,66,2019,31561
0,1,66,2020,32169
0,1,67,2008,25473
0,1,67,2009,26109
0,1,67,2010,29466
0,1,67,2011,30981
0,1,67,2012,33802
0,1,67,2013,35774
0,1,67,2014,36987
0,1,67,2015,35633
0,1,67,2016,33428
0,1,67,2017,31388
0,1,67,2018,31509
0,1,67,2019,30842
0,1,67,2020,31049
0,1,68,2008,23993
0,1,68,2009,24940
0,1,68,2010,25602
0,1,68,2011,28891
0,1,68,2012,30394
0,1,68,2013,33179
0,1,68,2014,35173
0,1,68,2015,36364
0,1,68,2016,35062
0,1,68,2017,32876
0,1,68,2018,30873
0,1,68,2019,30960
0,1,68,2020,30315
0,1,69,2008,23211
0,1,69,2009,23476
0,1,69,2010,24414
0,1,69,2011,25059
0,1,69,2012,28298
0,1,69,2013,29795
0,1,69,2014,32531
0,1,69,2015,34492
0,1,69,2016,35707
0,1,69,2017,34429
0,1,69,2018,32304
0,1,69,2019,30266
0,1,69,2020,30376
0,1,70,2008,21586
0,1,70,2009,22652
0,1,70,2010,22933
0,1,70,2011,23895
0,1,70,2012,24537
0,1,70,2013,27667
0,1,70,2014,29138
0,1,70,2015,31864
0,1,70,2016,33824
0,1,70,2017,35060
0,1,70,2018,33731
0,1,70,2019,31655
0,1,70,2020,29697
0,1,71,2008,20516
0,1,71,2009,20987
0,1,71,2010,22037
0,1,71,2011,22336
0,1,71,2012,23319
0,1,71,2013,23947
0,1,71,2014,27030
0,1,71,2015,28481
0,1,71,2016,31159
0,1,71,2017,33076
0,1,71,2018,34378
0,1,71,2019,33006
0,1,71,2020,30993
0,1,72,2008,18944
0,1,72,2009,19878
0,1,72,2010,20401
0,1,72,2011,21389
0,1,72,2012,21675
0,1,72,2013,22713
0,1,72,2014,23390
0,1,72,2015,26417
0,1,72,2016,27816
0,1,72,2017,30385
0,1,72,2018,32307
0,1,72,2019,33641
0,1,72,2020,32285
0,1,73,2008,17834
0,1,73,2009,18315
0,1,73,2010,19250
0,1,73,2011,19718
0,1,73,2012,20742
0,1,73,2013,21019
0,1,73,2014,22054
0,1,73,2015,22743
0,1,73,2016,25698
0,1,73,2017,27124
0,1,73,2018,29580
0,1,73,2019,31494
0,1,73,2020,32812
0,1,74,2008,16450
0,1,74,2009,17192
0,1,74,2010,17659
0,1,74,2011,18537
0,1,74,2012,19065
0,1,74,2013,20088
0,1,74,2014,20373
0,1,74,2015,21426
0,1,74,2016,22101
0,1,74,2017,24974
0,1,74,2018,26334
0,1,74,2019,28731
0,1,74,2020,30676
0,1,75,2008,15393
0,1,75,2009,15807
0,1,75,2010,16478
0,1,75,2011,16961
0,1,75,2012,17879
0,1,75,2013,18412
0,1,75,2014,19443
0,1,75,2015,19723
0,1,75,2016,20700
0,1,75,2017,21395
0,1,75,2018,24196
0,1,75,2019,25475
0,1,75,2020,27805
0,1,76,2008,14537
0,1,76,2009,14700
0,1,76,2010,15085
0,1,76,2011,15770
0,1,76,2012,16249
0,1,76,2013,17154
0,1,76,2014,17766
0,1,76,2015,18758
0,1,76,2016,19074
0,1,76,2017,19991
0,1,76,2018,20673
0,1,76,2019,23351
0,1,76,2020,24623
0,1,77,2008,13773
0,1,77,2009,13782
0,1,77,2010,13990
0,1,77,2011,14385
0,1,77,2012,14999
0,1,77,2013,15525
0,1,77,2014,16446
0,1,77,2015,17074
0,1,77,2016,18009
0,1,77,2017,18357
0,1,77,2018,19249
0,1,77,2019,19879
0,1,77,2020,22530
0,1,78,2008,12901
0,1,78,2009,12962
0,1,78,2010,12984
0,1,78,2011,13208
0,1,78,2012,13613
0,1,78,2013,14230
0,1,78,2014,14746
0,1,78,2015,15684
0,1,78,2016,16347
0,1,78,2017,17269
0,1,78,2018,17595
0,1,78,2019,18425
0,1,78,2020,19073
0,1,79,2008,12298
0,1,79,2009,12106
0,1,79,2010,12141
0,1,79,2011,12223
0,1,79,2012,12398
0,1,79,2013,12849
0,1,79,2014,13469
0,1,79,2015,14033
0,1,79,2016,14871
0,1,79,2017,15588
0,1,79,2018,16456
0,1,79,2019,16772
0,1,79,2020,17582
0,1,80,2008,10884
0,1,80,2009,11473
0,1,80,2010,11275
0,1,80,2011,11341
0,1,80,2012,11507
0,1,80,2013,11614
0,1,80,2014,12066
0,1,80,2015,12723
0,1,80,2016,13268
0,1,80,2017,14049
0,1,80,2018,14778
0,1,80,2019,15577
0,1,80,2020,15901
0,1,81,2008,10338
0,1,81,2009,10075
0,1,81,2010,10630
0,1,81,2011,10434
0,1,81,2012,10574
0,1,81,2013,10685
0,1,81,2014,10827
0,1,81,2015,11310
0,1,81,2016,11914
0,1,81,2017,12450
0,1,81,2018,13194
0,1,81,2019,13875
0,1,81,2020,14712
0,1,82,2008,9235
0,1,82,2009,9442
0,1,82,2010,9228
0,1,82,2011,9702
0,1,82,2012,9628
0,1,82,2013,9746
0,1,82,2014,9888
0,1,82,2015,10054
0,1,82,2016,10485
0,1,82,2017,11087
0,1,82,2018,11594
0,1,82,2019,12302
0,1,82,2020,12955
0,1,83,2008,8427
0,1,83,2009,8402
0,1,83,2010,8549
0,1,83,2011,8413
0,1,83,2012,8865
0,1,83,2013,8813
0,1,83,2014,8865
0,1,83,2015,9095
0,1,83,2016,9277
0,1,83,2017,9674
0,1,83,2018,10195
0,1,83,2019,10671
0,1,83,2020,11435
0,1,84,2008,7159
0,1,84,2009,7547
0,1,84,2010,7536
0,1,84,2011,7724
0,1,84,2012,7579
0,1,84,2013,8058
0,1,84,2014,7995
0,1,84,2015,8050
0,1,84,2016,8266
0,1,84,2017,8476
0,1,84,2018,8885
0,1,84,2019,9281
0,1,84,2020,9753
0,1,85,2008,6235
0,1,85,2009,6345
0,1,85,2010,6677
0,1,85,2011,6680
0,1,85,2012,6944
0,1,85,2013,6796
0,1,85,2014,7144
0,1,85,2015,7255
0,1,85,2016,7241
0,1,85,2017,7470
0,1,85,2018,7634
0,1,85,2019,7994
0,1,85,2020,8428
0,1,86,2008,5635
0,1,86,2009,5446
0,1,86,2010,5549
0,1,86,2011,5878
0,1,86,2012,5875
0,1,86,2013,6134
0,1,86,2014,6003
0,1,86,2015,6364
0,1,86,2016,6447
0,1,86,2017,6483
0,1,86,2018,6670
0,1,86,2019,6811
0,1,86,2020,7180
0,1,87,2008,4794
0,1,87,2009,4873
0,1,87,2010,4646
0,1,87,2011,4763
0,1,87,2012,5098
0,1,87,2013,5144
0,1,87,2014,5404
0,1,87,2015,5264
0,1,87,2016,5594
0,1,87,2017,5645
0,1,87,2018,5658
0,1,87,2019,5782
0,1,87,2020,6027
0,1,88,2008,3531
0,1,88,2009,4078
0,1,88,2010,4125
0,1,88,2011,3913
0,1,88,2012,4083
0,1,88,2013,4339
0,1,88,2014,4432
0,1,88,2015,4640
0,1,88,2016,4500
0,1,88,2017,4793
0,1,88,2018,4841
0,1,88,2019,4837
0,1,88,2020,4999
0,1,89,2008,3037
0,1,89,2009,2937
0,1,89,2010,3396
0,1,89,2011,3448
0,1,89,2012,3284
0,1,89,2013,3456
0,1,89,2014,3634
0,1,89,2015,3751
0,1,89,2016,3920
0,1,89,2017,3834
0,1,89,2018,4100
0,1,89,2019,4058
0,1,89,2020,4128
0,1,90,2008,2248
0,1,90,2009,2438
0,1,90,2010,2406
0,1,90,2011,2818
0,1,90,2012,2826
0,1,90,2013,2727
0,1,90,2014,2842
0,1,90,2015,2983
0,1,90,2016,3087
